feature_id	gene_id	GSM461176	GSM461177	GSM461178	GSM461179	GSM461180	GSM461181	GSM461182
FBtr0301195	FBgn0033715	282.241	75.5416	68.1671	707.807	113.026	154.149	198.852
FBtr0100076	FBgn0054021	0	1	1	3	0	0	0
FBtr0087902	FBgn0033716	433	129.227	118.716	899.941	139.14	159	231.514
FBtr0301874	FBgn0033716	0	11.6334	0	96.0586	8.85968	0	26.2169
FBtr0087903	FBgn0033716	0	0.139588	63.2838	0	0	0	63.2687
FBtr0087957	FBgn0033717	7005.72	3291.62	4078.46	19144.57	3456.08	3928.99	5883.61
FBtr0087958	FBgn0033717	302.862	158.464	114.046	309.969	68.619	192.41	467.375
FBtr0087959	FBgn0033717	359.995	150.504	53.9485	739.173	155.257	7.43601e-05	499.253
FBtr0087960	FBgn0033717	1284.42	334.413	409.55	989.29	216.045	241.604	677.763
FBtr0087904	FBgn0033718	1073	490	459	3897	534	508	1003
FBtr0087905	FBgn0050047	22	11	10	96	13	9	16
FBtr0087906	FBgn0050049	6	0	1	9	3	2	5
FBtr0087907	FBgn0050043	8	2	3	21	11	7	12
FBtr0332249	FBgn0053012	5	2	2	15	2	2	6
FBtr0087911	FBgn0033720	5.60589	1.64189	4.05359	26.82535	13.1729	8.91642	2.37949
FBtr0332250	FBgn0033720	1.39411	0.358109	0.946408	6.17465	2.82713	2.08358	0.620506
FBtr0087912	FBgn0033721	1	0	0	9	1	0	0
FBtr0113359	FBgn0050045	0	0	0	0	0	0	0
FBtr0087914	FBgn0050042	0	0	0	0	1	0	0
FBtr0087956	FBgn0033723	3	0	0	6	0	0	1
FBtr0087915	FBgn0033724	104	48	79	1026	158	212	118
FBtr0087916	FBgn0033725	0	10	0	0	25.3789	13.8345	25.4417
FBtr0087917	FBgn0033725	19.3723	0	8	73.2688	0	9.50475	5.52393e-07
FBtr0301372	FBgn0033725	5.62771	0	0	37.7312	2.6211	2.66071	2.55831
FBtr0087955	FBgn0033726	0	0	0	0	0	0	0
FBtr0087918	FBgn0033727	0	0	0	0	0	0	0
FBtr0332424	FBgn0050048	0	0	0	0	0	0	0
FBtr0332425	FBgn0050048	0	0	0	0	0	0	0
FBtr0087920	FBgn0033728	1	3	1	3	1	2	2
FBtr0087921	FBgn0033729	0	0	0	0	0	0	1
FBtr0087922	FBgn0033730	2	0	1	0	0	2	5
FBtr0289993	FBgn0050050	0	0	0	0	0	0	0
FBtr0290008	FBgn0053626	0	0	0	0	0	0	0
FBtr0091604	FBgn0053627	0	0	0	0	0	0	0
FBtr0087924	FBgn0033731	0	0	0	0	0	0	0
FBtr0087925	FBgn0033732	0	0	0	0	0	0	0
FBtr0303428	FBgn0261853	0	0	0	0	0	0	0
FBtr0113073	FBgn0033733	0	0	2	9.29957	7	7.18413e-06	4
FBtr0087954	FBgn0033733	5	0	0	23.70043	0	9.99999	0
FBtr0087926	FBgn0033734	6.13253	0	5.74983	18.41566	0	0	0
FBtr0303222	FBgn0033734	531.867	233	242.25	1679.583	252	255	496
FBtr0087927	FBgn0033735	408.911	170.963	222.986	1262.616	208.984	252	348.929
FBtr0087953	FBgn0033736	6.08889	4.03687	2.01439	15.38309	1.0156	3	4.07082
FBtr0087952	FBgn0033737	1060.33	433.931	425.839	2502.95	447.651	485.72	743.627
FBtr0306082	FBgn0262840	2.66896	1.06872	1.16127	11.05032	2.34931	2.28028	2.3728
FBtr0087950	FBgn0033738	0.584934	0	3.51234e-07	255.5232	2.33709e-06	0	2.88224e-05
FBtr0087951	FBgn0033738	1896.42	818	786	5917.47	1072	1181	1429
FBtr0114521	FBgn0050051	132.994	46	61	667.002	48	48	177
FBtr0087929	FBgn0033739	421.489	78.1866	89.515	1833.539	21.4533	213.202	355.396
FBtr0087930	FBgn0033739	81.0257	95.7088	98.1702	0	27.593	0.0143964	75.1077
FBtr0100298	FBgn0033739	82.0668	19.6008	13.8267	692.118	52.8482	61.9919	0
FBtr0305077	FBgn0033739	11.9235	18.662	10.7742	0	78.8633	0.00372667	0
FBtr0308613	FBgn0033739	0	0	9.59765	79.1986	0	0	13.716
FBtr0113074	FBgn0033739	12.2222	0	0	0.868213	0	34.9643	19.391
FBtr0305076	FBgn0033739	383.273	207.842	221.116	193.276	231.242	212.824	106.389
FBtr0087949	FBgn0050334	0	0	0	0	0	0	0
FBtr0305078	FBgn0050334	7	2	3	18	2	4	2
FBtr0087932	FBgn0010238	0	0	4.46275	0	0	0	0
FBtr0087933	FBgn0010238	3227	1198	1202.54	9414	1562	1895	1932
FBtr0087948	FBgn0033740	727	230	303	2652	299	329	574
FBtr0087934	FBgn0033741	3692	1345	1514	10521	1506	1652	2807
FBtr0087935	FBgn0033742	5	0	2	9	0	2	3
FBtr0113075	FBgn0033744	186.639	20.5898	23.884	752.644	29.7696	37.17	90.6035
FBtr0087936	FBgn0033744	1.18548	0	0	9.91376	0	0	3.36491
FBtr0112428	FBgn0085263	28.5718	6.42303	14.174	67.0149	5.37639	14.9069	7.96067
FBtr0087946	FBgn0045063	4287.6	1672.98	1676.29	11731.44	1868.58	1837	3059.54
FBtr0087947	FBgn0045063	0	0.0032985	35.6528	3.85556e-06	37.2742	146.927	210.533
FBtr0087938	FBgn0050044	55	9.54422	0	90.7114	6.3186	26	39.8103
FBtr0113358	FBgn0050044	4.6719e-06	20.4558	29	26.28853	16.6814	0	14.1897
FBtr0087944	FBgn0033748	50.3882	22.4081	27.0235	279.3827	19.0877	35.9558	30.4767
FBtr0087945	FBgn0033748	30.7997	0	0	0	0	0	10.727
FBtr0087942	FBgn0033749	65.8841	29.5806	27.7725	90.2391	39.2289	26.028	20.3754
FBtr0087943	FBgn0033749	367.928	135.011	150.204	842.379	137.683	136.016	296.421
FBtr0087939	FBgn0033750	314	125	161	993	159	164	221
FBtr0087941	FBgn0033751	1566	683	834	5373	893	1003	1338
FBtr0087940	FBgn0033752	379	123	154	1032	176	197	232
FBtr0091609	FBgn0053632	0	1	0	0	0	0	0
FBtr0087821	FBgn0011592	18.1414	0.406892	0	0	0	0	173.769
FBtr0087822	FBgn0011592	664.859	263.593	272	3177	403	423	385.231
FBtr0091753	FBgn0053752	0	0	0	0	0	0	0
FBtr0087823	FBgn0050056	0	0	0	3	2	0	1
FBtr0091776	FBgn0053775	0	0	0	3	0	3	0
FBtr0087824	FBgn0033753	1	0	0	0	0	0	1
FBtr0087891	FBgn0033754	103	13	22	222	15	20	70
FBtr0087825	FBgn0003527	42	24	20	105	17	19	41
FBtr0087826	FBgn0033755	2488	997	1133	10089.53	1221	1267	2522
FBtr0087887	FBgn0022764	2422.91	605.861	1748.28	6275.58	1485.72	1706.05	1036.92
FBtr0087888	FBgn0022764	0.0367326	0	0	455.226	106.526	0	0.00538905
FBtr0303566	FBgn0022764	257.971	190.04	0	889.92	6.18988	0	157.522
FBtr0087890	FBgn0022764	1146.51	683.795	471.331	3244.2	532.976	501.199	1347.47
FBtr0303565	FBgn0022764	2697.06	1117.48	43.656	7137.77	323.215	278.387	2104.36
FBtr0304683	FBgn0022764	2253.74	1139.38	1315.06	2997.34	1138.33	1276.62	1411.91
FBtr0087889	FBgn0022764	908.766	152.444	116.681	791.433	173.042	166.738	248.81
FBtr0087828	FBgn0027356	672.121	186.549	180.026	1082.655	142.561	243.564	354.783
FBtr0333099	FBgn0027356	485.104	244.04	260.974	2229.345	236.675	223.436	336.388
FBtr0333100	FBgn0027356	16.7742	3.41188	0	0	4.76376	0	4.82924
FBtr0304955	FBgn0004435	251.719	85.4125	52.4307	746.631	36.1821	49.5077	157.123
FBtr0087831	FBgn0004435	491.808	19.8432	68.1102	2761.266	90.06	44.5153	369.866
FBtr0087829	FBgn0004435	852.807	300.012	265.007	4112.34	282.664	328.939	762.135
FBtr0333101	FBgn0004435	204.773	105.728	155.436	531.783	241.922	198.075	95.0813
FBtr0087832	FBgn0004435	34.2792	9.61278	10.7348	59.9824	9.08112	15.4625	59.8943
FBtr0087833	FBgn0004435	135.914	60.3532	21.1491	355.364	27.7749	46.3506	127.181
FBtr0302388	FBgn0050054	5.70109	1.03727	1.13103	24.59944	0	3.14718	1.07288
FBtr0302389	FBgn0050054	0	0.000690102	0.00107748	0.0390127	2.31564	0.00284798	0.00261412
FBtr0110824	FBgn0033756	1550	491	544	4902	449	480	1376.65
FBtr0087886	FBgn0033757	189.919	75.7284	129.718	1144.909	148	111.53	242.182
FBtr0333103	FBgn0033757	0	0	0	0	0	0	0
FBtr0087885	FBgn0033757	179.081	51.2716	0.281756	139.0911	0	59.4703	45.8182
FBtr0332251	FBgn0053792	0	0	0	3	0	0	1
FBtr0087840	FBgn0028683	283	96	135	1149	113	126	302
FBtr0091650	FBgn0061359	674.5	188.098	212.346	1942.5	241.588	238.433	533.5
FBtr0333102	FBgn0061359	0	67.8037	75.3077	0	39.8234	90.1344	0
FBtr0091651	FBgn0061360	674.5	188.098	212.346	1942.5	241.588	238.433	533.5
FBtr0087841	FBgn0011604	367.371	43.2931	101.241	802.887	80.4102	102.448	250.875
FBtr0087842	FBgn0011604	4710.8	1633.89	1933.49	15828	1880.01	2209.33	3438.97
FBtr0087843	FBgn0011604	253.825	187.812	83.2661	250.1169	279.577	86.2215	159.158
FBtr0087881	FBgn0033760	0	2	0	0	0	0	0
FBtr0087882	FBgn0033760	0	0	3	42	6	6	1
FBtr0087880	FBgn0033761	691	250	330	2763	348	372	495
FBtr0087845	FBgn0033762	679.444	97.5137	292.684	2193.303	282.293	266.184	519.86
FBtr0087844	FBgn0033762	170.556	199.486	70.3156	326.697	65.7068	73.8155	154.14
FBtr0301237	FBgn0033763	161	64	59	360	33	59	120
FBtr0087867	FBgn0261673	7.14744	0	0	14.45656	0	4.32486	4.88041
FBtr0087869	FBgn0261673	0	10	0	32.5662	21.5453	0.0298815	3.92153
FBtr0087870	FBgn0261673	14.8526	0	8	208.629	60.4377	38.2273	0
FBtr0302151	FBgn0261673	0	0	0	0	0	37.0067	0
FBtr0302150	FBgn0261673	0	0	0	154.9586	8.25471	11.6696	0
FBtr0087868	FBgn0261673	0	0	0	258.3896	4.76229	4.74164	5.19806
FBtr0302974	FBgn0261625	0.00617445	259.328	196.809	2063.946	60.7627	0.0804331	757.966
FBtr0302975	FBgn0261625	0	0	0	0	0	0	0
FBtr0302976	FBgn0261625	0	0	0	0	0	0	0
FBtr0302977	FBgn0261625	128.223	29.3826	74.6731	429.164	101.677	89.0686	127.815
FBtr0302973	FBgn0261625	1060.89	157.258	182.16	3089.47	270.068	566.725	644.338
FBtr0302972	FBgn0261625	104.212	13.8207	29.0851	376.969	71.1468	60.3066	54.5625
FBtr0302978	FBgn0261625	819.665	367.211	428.045	898.454	588.236	470.82	422.154
FBtr0302979	FBgn0261625	0	0	18.2278	0	23.1098	0	14.1643
FBtr0302596	FBgn0033766	30.3599	0.532889	279.275	2.387621	10.3872	17.6275	3.66194
FBtr0306684	FBgn0033766	1748.64	651.467	345.725	5286.61	748.613	761.373	1558.34
FBtr0331975	FBgn0033767	0	0	0	45.6125	0	0	0
FBtr0087847	FBgn0033767	0	0	0	0	11.3395	0	0
FBtr0087848	FBgn0033767	0	4.7523	0	0	0	0	0
FBtr0331976	FBgn0033767	28	4.2477	9	44.3875	3.66055	11	17
FBtr0087873	FBgn0050053	0	1	0	0	0	0	1
FBtr0087872	FBgn0050052	33	10	11	75	13	10	23
FBtr0087871	FBgn0033769	165	44	66	624	87	98	131
FBtr0087849	FBgn0033770	2	0	1	6	1	0	2
FBtr0113076	FBgn0033770	0	1	0	0	0	0	0
FBtr0302644	FBgn0261545	1831.66	277.158	469.326	5262.03	523.525	523.405	814.654
FBtr0302645	FBgn0261545	1347.93	1042.39	723.54	1227.292	356.475	409.296	980.256
FBtr0310576	FBgn0261545	63.4165	85.4496	97.134	491.58	0	33.299	144.091
FBtr0087865	FBgn0033773	8	1	2	18.09443	1	3	5
FBtr0087862	FBgn0026619	361.89	120.002	152.598	1066.088	144.398	143.588	298.144
FBtr0087863	FBgn0026619	0	0	0	0	0	0	0
FBtr0302455	FBgn0026619	7.94947	0	0	14.02965	0	0	0
FBtr0087864	FBgn0026619	136.161	37.9983	55.4018	257.8828	66.602	86.4115	94.8562
FBtr0087852	FBgn0026741	391	122	147	1041.323	135	151	267
FBtr0087861	FBgn0011227	1245	195	304	3257.67	312	406	787
FBtr0087853	FBgn0020930	823	435	491	2535	478	516	770
FBtr0087858	FBgn0086904	64.6881	28.542	28.6915	273.9617	27.6614	84.5346	28.6866
FBtr0087860	FBgn0086904	3560.53	710.996	27.5706	13060.63	639.16	499.244	8476.38
FBtr0087859	FBgn0086904	8367.79	4640.46	7011.74	20349.4	5810.18	6850.22	1547.93
FBtr0087854	FBgn0033774	4	0	1	6	3	1	3
FBtr0087856	FBgn0003326	4.075	0	0	0	0	0	0
FBtr0087855	FBgn0003326	0.925	3	3	21	2	3	2
FBtr0087857	FBgn0040755	0	0	0	0	0	0	0
FBtr0087820	FBgn0033775	30	11	18	387	55	60	27
FBtr0087781	FBgn0028963	0	0	0	6	0	0	0
FBtr0087819	FBgn0250842	1	1	0	0	1	2	1
FBtr0302939	FBgn0250842	0	0	0	0	0	0	0
FBtr0087818	FBgn0050488	3	1	0	0	1	0	0
FBtr0306584	FBgn0050488	0	0	0	18	0	0	0
FBtr0087817	FBgn0050486	0	0	0	0	0	0	0
FBtr0289995	FBgn0050486	0	1	0	6	0	0	0
FBtr0087816	FBgn0033777	865.637	371.95	385.867	4533.42	589.122	677.148	776.992
FBtr0331979	FBgn0033777	122.286	79.8238	74.1029	990.708	68.825	62.4882	103.55
FBtr0306582	FBgn0033777	65.5196	10.5026	17.6561	54.4649	18.0604	4.79555	21.9791
FBtr0113079	FBgn0033777	159.648	8.41676	21.0072	0	0.0441788	16.977	32.3887
FBtr0306579	FBgn0033777	11.2036	0	0	21.85122	7.04166	8.45109	0
FBtr0306583	FBgn0033777	126.266	31.0644	30.5576	398.542	87.7446	50.4863	51.9951
FBtr0306580	FBgn0033777	20.439	5.8796	0	72.2825	0	5.90077	9.14418
FBtr0306581	FBgn0033777	0	9.36322	26.8097	36.7294	18.1618	18.7535	19.951
FBtr0087782	FBgn0000181	5461.91	1022.01	1220.41	16251.84	918.028	1488.83	3759.92
FBtr0087783	FBgn0000181	19354.1	7166.99	8800.59	39707.2	7972.97	8584.17	11285.1
FBtr0087815	FBgn0033778	118	38	37	261	37	45	64
FBtr0087813	FBgn0025692	60.1717	13.1883	9.04665	158.6195	18.7573	33.4966	40.8321
FBtr0087814	FBgn0025692	29.5569	12.7278	9.29404	110.34	4.81716	14.6947	12.0702
FBtr0332884	FBgn0025692	14.2714	14.0839	9.65932	76.0405	13.4256	12.8087	20.0977
FBtr0332885	FBgn0025692	0	0	0	0	0	0	0
FBtr0332882	FBgn0002069	38.1343	0	0	146.7978	0	15.6458	0
FBtr0087784	FBgn0002069	5510.08	2458	3001	17090.26	3105	3540.63	4123
FBtr0309295	FBgn0013305	40.7476	0	0	0	23.2646	0	17.6076
FBtr0089876	FBgn0013305	3483.24	1179.12	1411.46	11722.37	1319.49	1419.81	3122.02
FBtr0089877	FBgn0013305	1205.58	363.646	422.818	1322.614	176.488	272.089	640.266
FBtr0089878	FBgn0013305	129.746	36.7155	72.6163	370.747	46.5081	37.1451	128.439
FBtr0089874	FBgn0013305	729.74	178.78	372.927	2234.09	295.354	383.077	502.608
FBtr0089875	FBgn0013305	34.2761	127.317	121.47	94.3344	16.848	51.463	39.7599
FBtr0309294	FBgn0013305	39.3085	0	0	0	0	0	0
FBtr0089873	FBgn0013305	41.657	39.4265	13.8959	399.099	0	0	76.875
FBtr0332883	FBgn0013305	56.4885	115.997	87.8142	12.69193	64.0433	58.1381	44.4304
FBtr0087785	FBgn0003975	6	1	1	27	3	4	5
FBtr0087786	FBgn0010488	10980.8	4539.89	4296.5	25990.66	4002.88	4629.09	6137.27
FBtr0100672	FBgn0010488	10980.8	4539.89	4296.5	25990.66	4002.88	4629.09	6137.27
FBtr0087787	FBgn0010488	869.327	225.222	189.004	1787.684	362.249	194.829	465.465
FBtr0087788	FBgn0033781	18.1869	36.4391	19.9086	0	17.9217	0	92.504
FBtr0300890	FBgn0033781	264.734	87.5609	104.091	715.811	105.078	117	130.309
FBtr0331985	FBgn0033782	25.9333	0	13.3026	65.263	12.5828	27.7226	16.2503
FBtr0087789	FBgn0033782	329.146	147	150.697	199.925	43.4172	54.2774	153.937
FBtr0087806	FBgn0033783	1361	731	719	3843	761	878	1262
FBtr0087803	FBgn0033784	630.651	170.068	248.974	1516.782	221	266	436.936
FBtr0087804	FBgn0033784	0	0	0.0263402	0.1576356	0	0	0
FBtr0087805	FBgn0033784	27.3494	75.9319	1.15539e-05	28.0602	1.42244e-06	0	22.0636
FBtr0087790	FBgn0033785	142.937	33.341	47.7058	263.9456	42.7127	70.5643	73.5614
FBtr0087791	FBgn0033785	57.8572	38.4058	26.2942	394.126	51.4397	51.8139	42.6501
FBtr0087802	FBgn0050487	2	0	2	9	0	0	0
FBtr0087801	FBgn0004512	558.206	284.253	291.442	2023.929	350.894	475.621	379.75
FBtr0302198	FBgn0004512	0	0	43.5579	0	38.9536	0.000985201	10.0389
FBtr0087800	FBgn0033786	737.714	434.253	466.063	2152.673	407.104	577.683	655.522
FBtr0087799	FBgn0033786	1428.31	770.673	724.548	4703.04	949.002	1014.5	1461.81
FBtr0302321	FBgn0033786	500.98	227.074	376.389	1463.291	476.894	627.817	542.665
FBtr0087792	FBgn0033787	58	20	33	120	29	35	57
FBtr0087798	FBgn0005624	1768	704	594	4221	565	697	1038
FBtr0091802	FBgn0053798	0	0	0	0	0	0	0
FBtr0300387	FBgn0008654	1018.58	349.028	227.816	2569.362	326.248	245.679	520.991
FBtr0330613	FBgn0008654	1018.58	349.028	227.816	2569.362	326.248	245.679	520.991
FBtr0087793	FBgn0008654	185.186	128.862	256.432	5.8483e-05	75.9898	242.264	330.161
FBtr0087797	FBgn0033788	1	1	0	0	0	0	1
FBtr0087796	FBgn0033789	0	0	0	0	0	0	0
FBtr0087794	FBgn0033791	3	1	1	15	1	0	0
FBtr0087722	FBgn0033792	3	1	3	6	1	1	1
FBtr0087780	FBgn0033793	0	2	1	3	1	0	1
FBtr0087779	FBgn0033794	6	0	1	0	1	2	4
FBtr0299507	FBgn0259876	2614	1005	1075	6978	1227.73	1245.96	2024.26
FBtr0301325	FBgn0259876	0	0	0	0	25.269	21.0416	34.7406
FBtr0330329	FBgn0263998	2924	1134.31	1171.63	8471.35	1299.17	1436.28	1928.74
FBtr0330331	FBgn0263998	285.855	43.9743	70.9532	0.2009981	0	0	51.6762
FBtr0330332	FBgn0263998	328.73	70.2881	75.3902	570.334	55.2683	65.2158	352.613
FBtr0330330	FBgn0263998	127.412	135.424	105.024	204.1167	51.5577	64.5049	44.9673
FBtr0087774	FBgn0020370	200.871	97.6657	53.7314	651.603	76.2265	107.28	245.442
FBtr0087775	FBgn0020370	3279.9	1577.35	1777.04	8325.93	1652.1	1831.86	2917.81
FBtr0112741	FBgn0085468	400.542	105.398	99.7274	1639.425	199.234	204.221	124.82
FBtr0112740	FBgn0085468	246.107	73.2196	142.179	330.937	46.3944	54.3223	277.876
FBtr0087728	FBgn0020391	257.577	119.364	142.323	1089.282	207.045	198.93	190.953
FBtr0300670	FBgn0033798	20	16	10	37.821	10	12.3897	14.0963
FBtr0087772	FBgn0033799	17.424	0	0	69.5417	0	0.103702	27.1324
FBtr0310151	FBgn0033799	0	0	93.9716	76.9681	0	9.37073	31.3965
FBtr0310152	FBgn0033799	19.5699	0	0	36.7322	0	25.7497	65.0668
FBtr0310153	FBgn0033799	69.3063	55.375	0	326.897	46.6796	99.4744	59.7001
FBtr0310154	FBgn0033799	0	0	10.9756	50.9851	9.33955	1.29654	0
FBtr0310155	FBgn0033799	132.7	37.625	0.0528133	365.877	42.9808	0.0049483	52.7042
FBtr0087729	FBgn0086532	0	0	0	193.7355	24.6537	0	0
FBtr0087731	FBgn0086532	1247.4	727.588	758.121	6548.43	855.404	1346.26	1542.86
FBtr0087730	FBgn0086532	808.598	184.412	330.879	1588.839	498.943	186.735	460.142
FBtr0087732	FBgn0053138	0.780966	0.177051	0.306786	1471.872	461.865	0.473501	813.644
FBtr0310496	FBgn0053138	1725.22	877.823	1035.69	5605.12	983.135	1601.53	763.356
FBtr0310497	FBgn0053137	9	2	2	63	6	6	7
FBtr0310498	FBgn0053182	2151.81	835.77	809.652	4304.29	871.133	686.79	1421.84
FBtr0087770	FBgn0053182	60.5717	0	18.4633	290.23	0	56.1129	45.9648
FBtr0302054	FBgn0053182	5.98477e-07	0	0	519.678	88.7692	143.169	14.433
FBtr0302053	FBgn0053182	0	0	0	0	0	0	0
FBtr0302052	FBgn0053182	44.9029	98.1118	31.7399	270.3234	26.4018	0.000101782	44.8417
FBtr0087771	FBgn0033802	202.12	0.0376097	16.4213	699.325	0.0028928	139.255	137.89
FBtr0310499	FBgn0033802	0.00018969	51.6677	30.6613	194.3301	33.1572	7.53372e-07	0.000479128
FBtr0330326	FBgn0033802	0.00018969	51.6677	30.6613	194.3301	33.1572	7.53372e-07	0.000479128
FBtr0100501	FBgn0028991	671.274	300.342	286.744	1653.212	352.138	364.35	379.31
FBtr0087734	FBgn0027079	1604.37	444.329	831.709	3184.74	667.316	450.429	890.353
FBtr0333148	FBgn0027079	41.7642	19.0804	23.1154	226.2982	52.6874	0	69.1213
FBtr0087735	FBgn0027079	2527.87	1619.59	1264.18	8666.97	1700	2346.57	2228.53
FBtr0087768	FBgn0005654	9.35986	3.59018	3.5974	50.5744	1.79762	1.79245	9.27336
FBtr0087769	FBgn0005654	538.28	236.82	263.805	1350.851	243.405	268.415	462.453
FBtr0300287	FBgn0085344	9.35986	3.59018	3.5974	50.5744	1.79762	1.79245	9.27336
FBtr0087737	FBgn0033806	97.6262	20.3835	15.1598	203.6116	12.7479	15.1103	58.0163
FBtr0087736	FBgn0033806	508.98	152.658	189.84	1659.172	156.841	208.89	301.138
FBtr0087767	FBgn0050058	8.13124	2.02892	1.33333	14.913	0.508691	2.66667	3.61521
FBtr0300636	FBgn0085264	8.13124	2.02892	1.33333	14.913	0.508691	2.66667	3.61521
FBtr0112510	FBgn0085341	8.13124	2.02892	1.33333	14.913	0.508691	2.66667	3.61521
FBtr0333152	FBgn0085341	0	0.871889	0	6.47787	0.884622	0	0
FBtr0300286	FBgn0033807	0	0.000135523	0.000416366	0.00305941	0.000126211	0.000396434	0.00118945
FBtr0087766	FBgn0033807	0	0.999864	1.99958	8.99694	0.999874	1.9996	1.99881
FBtr0087738	FBgn0033808	112	35.6775	48.7823	341.143	50.862	63.3215	125.288
FBtr0087765	FBgn0033809	141.683	56.7136	13.9065	256.1133	8.63182	38.8127	118.335
FBtr0333151	FBgn0033809	173.317	107.609	163.311	989.744	191.506	275.866	209.377
FBtr0087764	FBgn0033810	333	129	179	1044	172	174	322
FBtr0087739	FBgn0040754	305.558	78	115.893	1114.615	110.622	113.242	204.819
FBtr0087762	FBgn0043010	50.1792	0	0	167.8967	0	30.4211	59.0533
FBtr0087763	FBgn0043010	567.263	222	276.107	1603.489	257.378	284.337	401.128
FBtr0087740	FBgn0011763	2381.51	916.83	1131.8	4693.54	968.233	1206.41	1730.65
FBtr0333149	FBgn0011763	83.8291	45.9926	31.9649	144.5597	96.9538	62.9953	107.359
FBtr0087741	FBgn0011763	834.658	251.178	219.237	3942.89	272.814	286.595	738.992
FBtr0087761	FBgn0033812	624	301	308	1926	306	362	425
FBtr0087742	FBgn0033813	171	52	78	459	74	89	105
FBtr0087760	FBgn0033814	891	415	419	2916	556	582	897
FBtr0087743	FBgn0033815	5	1	1	36	2	7	3
FBtr0087759	FBgn0033816	794	279	296	2109	309	378	616
FBtr0087744	FBgn0033817	0	0	0	0	1	0	0
FBtr0087745	FBgn0002789	2	0	0	6	0	0	0
FBtr0087757	FBgn0033818	0	0	0	0	0	0	0
FBtr0087758	FBgn0033818	0	0	0	3	0	0	0
FBtr0087756	FBgn0033819	0	0	0	0	0	1	1
FBtr0087747	FBgn0033820	0	0	0	10.86343	0	2	5
FBtr0087746	FBgn0033820	5	1	3	19.13657	2	0	0
FBtr0087748	FBgn0033821	18	6	5	39	4	2	10
FBtr0299740	FBgn0259219	0	0	0	0	0	0	0
FBtr0299739	FBgn0259219	0	0	0	0	0	0	0
FBtr0299741	FBgn0259219	1.73183	0	1	0	0	1.61255	0
FBtr0299736	FBgn0259219	0	0	0	0	0	0	0
FBtr0299737	FBgn0259219	0	0	0	0	0	0	0
FBtr0299738	FBgn0259219	0.268166	1	0	0	2	0.387449	1
FBtr0087755	FBgn0052843	0	0	0	0	0.499567	0.499382	0
FBtr0330735	FBgn0052843	0	0	0	0	0.000866616	0.00123569	0
FBtr0330736	FBgn0052843	0	0	0	0	0.499567	0.499382	0
FBtr0087754	FBgn0033826	2	1	0	0	0	2	0
FBtr0087753	FBgn0033827	2	0	0	0	2	0	0
FBtr0302450	FBgn0033828	0	0	0	0	0	0	0
FBtr0087721	FBgn0033828	0	1	0	0	0	0	0
FBtr0087720	FBgn0033830	2	1	2	9	0	4	8
FBtr0310562	FBgn0263774	0	0	0	0	0	0	0
FBtr0305795	FBgn0041579	0	0	0	0	0	0	0
FBtr0087717	FBgn0033834	4.16186	0	1.00027	3.15443	0	1	0
FBtr0087654	FBgn0033835	0	0	0	0	7.25593e-05	0	0.00786735
FBtr0087655	FBgn0033835	34	20	9	78.0833	5.66051	12.2164	23.9302
FBtr0087716	FBgn0033836	1791.43	706.83	826.762	5038.63	777.989	956.497	1266.96
FBtr0087656	FBgn0053470	0	0	0	0	0	2.94617	20.5377
FBtr0303099	FBgn0053470	0	0	0	0	3.3502	0	0
FBtr0087715	FBgn0260475	1660.57	610.17	648.238	4978.28	872.001	993.34	897.563
FBtr0299754	FBgn0259221	6.2716	0	13.0696	59.1249	5.97774e-07	34.5321	0
FBtr0299758	FBgn0259221	86.6298	17.8777	21.4786	292.656	0	17.503	46.7582
FBtr0299759	FBgn0259221	192.037	39.406	62.815	266.6987	63.5068	72.5884	103.834
FBtr0299761	FBgn0259221	4.72392	1.29822e-08	13.3457	134.9564	0.00371405	0.872548	51.1384
FBtr0299755	FBgn0259221	0.539972	0	2.08066	8.81796	6.51702e-08	4.29323	0
FBtr0299757	FBgn0259221	21.3306	30.0725	11.7674	46.0173	4.78158	10.9289	24.1385
FBtr0299762	FBgn0259221	44.515	31.7107	6.82602	0	46.4873	5.21961	0.000106181
FBtr0299763	FBgn0259221	0.493729	0	2.40615	30.0724	6.60238e-07	14.8941	0
FBtr0299764	FBgn0259221	15.8121	25.7079	12.4599	129.3781	14.5357	32.26	43.3039
FBtr0306698	FBgn0259221	0	0	13.7249	24.47567	26.8647	0	27.4234
FBtr0299760	FBgn0259221	67.6325	21.0425	30.6135	280.3465	55.077	31.534	92.4932
FBtr0299765	FBgn0259221	6.40049	16.1815	5.32549	46.5771	3.88129	4.35368	20.6634
FBtr0299756	FBgn0259221	5.07398	14.3212	5.83835	133.4249	12.302	14.2853	37.8433
FBtr0303100	FBgn0259221	43.5396	19.6798	20.2487	95.4538	12.56	13.735	19.4032
FBtr0087714	FBgn0050060	14	2	2	21	6	7	1
FBtr0087663	FBgn0050065	1	1	1	6	1	2	3
FBtr0087664	FBgn0019928	7	1	4	18	4	3	3
FBtr0087703	FBgn0013765	1936.54	957.651	887.236	6388.45	1232.15	1484.69	1486.83
FBtr0309891	FBgn0013765	15.9228	0	13.4942	0	1.20817	10.5791	0
FBtr0087704	FBgn0013765	583.369	312.3	323.519	5064.97	469.986	456.757	764.205
FBtr0100656	FBgn0013765	154.338	30.8282	34.4244	2.879768e-05	0	0	0
